"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122"
"1",1,0.685727642502497,0.697394163751939,0.672545463273478,0.709103027598125,0.673478965168529,0.722684609672067,0.647789209669239,0.692734567698058,0.685690323294904,0.627610947833259,0.666997968064017,0.674688304412044,0.759183833382946,0.639290111106973,0.694330089544565,0.756446867562265,0.696436264222364,0.658230677822438,0.687223245289603,0.663195186527047,0.636574897439681,0.654483396333,0.64649637950879,0.679614212927147,0.683865963425594,0.643677814225502,0.665253092702414,0.704505508876081,0.666706971140648,0.706254968543169,0.619719110137232,0.640865459033636,0.712843098431283,0.657869059083442,0.703498148233459,0.643319509825688,0.581772647912228,0.635456195639851,0.682072115243721,0.644828710685933,0.669933007844932,0.678009988371332,0.667968137408845,0.676626845726402,0.671045303289957,0.668559447355746,0.670967632503705,0.6461262954832,0.668650427817367,0.687151890724698,0.660453538096042,0.673333046952389,0.609876398247017,0.639991734689167,0.666483553710012,0.690956967535142,0.695848611480139,0.661294806307459,0.657371957742175,0.645342035529937,0.689838016558604,0.332549041187887,0.37139411575072,0.667447400429911,0.358398978502372,0.444195303283896,0.657251819847169,0.421737553990944,0.436022498807452,0.641261952637638,0.401445236317506,0.370039078375794,0.425524858167263,0.425793607565631,0.666866474072814,0.542780586283433,0.431418631023506,0.68213689870099,0.471021656927331,0.657079508807249,0.675577793506426,0.636532775635851,0.651573438302287,0.605868223264877,0.698467599895778,0.662273081466253,0.669702636993064,0.668763424771361,0.606426296847724,0.683239868595998,0.636649002847571,0.691737168260067,0.65081524681235,0.646278390503102,0.637971116196927,0.676678278418718,0.644052490195839,0.703295121602698,0.644978848315433,0.649190090012813,0.649862143285234,0.663719361894853,0.642786780470716,0.692078843052609,0.714160075952088,0.64873247713634,0.682114101383754,0.679051958029611,0.688407044520704,0.617065252110724,0.662405331820117,0.605064038529868,0.649065354703405,0.605311309945907,0.676632704046402,0.649622710087087,0.620586759735518,0.677440430157253,0.668252946524153,0.642062911078649,0.670777823107747
"2",0.685727642502497,1,0.682829830866874,0.651450722441019,0.747493696499989,0.682538965601149,0.722482022219903,0.687564088950183,0.653161175144475,0.734678055487118,0.662286518730239,0.731785449914401,0.688132103109231,0.716040254615345,0.680222393824854,0.69718391703846,0.748146521630562,0.718130669386607,0.693923026744168,0.713841357084185,0.667650151893372,0.697809876023374,0.693806898347859,0.671635193230542,0.677895038242722,0.726130026232327,0.662475390874167,0.67674391273854,0.649229602866557,0.695457696276895,0.682720540426866,0.708766820291026,0.658672847996522,0.694123997809049,0.655451921246518,0.69712942077152,0.672326360349091,0.594657441607153,0.629748352952157,0.712457672087086,0.664917464807492,0.693661891812749,0.68783415121567,0.675183288450745,0.666609682213785,0.675203631434786,0.692197193659498,0.709923139597637,0.654049870439087,0.732935637751573,0.696698781525263,0.685064641050005,0.663829806389029,0.657635268085289,0.678316633491618,0.700065382571813,0.680562149188849,0.725231208928445,0.692788210289181,0.671049003392552,0.668526327724919,0.65498308176454,0.326506189791675,0.39485784599789,0.711128479191156,0.415218302723075,0.4501093379005,0.720576909754526,0.416509215173291,0.385359729325326,0.670261696980117,0.394001405049442,0.417096827670588,0.418882578735348,0.452544561941698,0.684867550239503,0.538686138445023,0.441086117018866,0.660480127676655,0.427864644183407,0.669162749880296,0.687348463651225,0.701266964965605,0.694466745432196,0.692963476058,0.714719821086277,0.689392084547115,0.647533010974223,0.667790436183563,0.697793038667158,0.667001531183402,0.661015246647381,0.697645059239684,0.648462490898203,0.698280313000713,0.692113934845554,0.663732487089294,0.692402701145826,0.676868809364929,0.645978196439639,0.649733603840374,0.687691084611825,0.682178836651422,0.691004002192199,0.692348364584086,0.715633657330804,0.675897625402529,0.707598130507969,0.659115775750018,0.617787436499429,0.673147891518879,0.65697982675625,0.642114760034266,0.719005802523568,0.680749228753911,0.686627448101304,0.708247496909663,0.678786082590688,0.708954902405991,0.689531430735469,0.676173646959288,0.671150367477788
"3",0.697394163751939,0.682829830866874,1,0.852967159622082,0.801834811601531,0.673732042892915,0.682608486526821,0.689318635484362,0.730220029461583,0.693619834808784,0.70646318915121,0.663035451100991,0.686404873395831,0.674254095756365,0.693112528504433,0.637795846498934,0.58243594073229,0.708191341352173,0.700454237295446,0.682777220637575,0.669241754542955,0.664385466316175,0.655628509593825,0.653833195606345,0.68729578603468,0.633920412426366,0.701804582334359,0.672700636610798,0.668473100506258,0.580286474188333,0.69787406506761,0.672702407387348,0.601153449315551,0.673184787611283,0.660208851644511,0.62414372919892,0.661251107251676,0.544558780251337,0.650379961634942,0.652540540784027,0.599796371633292,0.694676039319309,0.66373040787282,0.645741318977081,0.673818173839273,0.686545021377788,0.642623958459608,0.705606943346597,0.616505490996958,0.64048424663816,0.671837527298753,0.669418463484901,0.658434082487441,0.595536291580764,0.605441743543738,0.694376073708527,0.689623491742997,0.691861914110112,0.641625284551198,0.670206052951246,0.630150236231487,0.665512071524973,0.356185544006841,0.382956442237255,0.665600857781364,0.341922322136902,0.373809577123837,0.65408802937008,0.455994966117526,0.39289887174784,0.673064030005735,0.380461019180316,0.357347965162523,0.39507315425343,0.459936999695676,0.671552172194598,0.525852798768814,0.444777666570721,0.645972891545512,0.420353410839772,0.621275576967479,0.658595377990385,0.603399004990318,0.702144183678287,0.67614168384548,0.632724260505699,0.676114402697629,0.620742252928657,0.656615543888246,0.573808952749856,0.65744871960042,0.648097170173886,0.633645569956938,0.67216765732933,0.683898669106711,0.663828981964742,0.675872727507232,0.661199482180027,0.674282266370743,0.666933986913745,0.6370284418993,0.67147533079284,0.652261260170822,0.649496868579348,0.625359104453893,0.624961280597601,0.618370212075047,0.674359536855846,0.630901714408149,0.708471430236547,0.641243659260384,0.766737620262848,0.647004501522574,0.621409859336017,0.619683664688661,0.611650440072233,0.542864513466677,0.589269811850046,0.655143692648104,0.63254323871545,0.666080388908555,0.625046880827507
"4",0.672545463273478,0.651450722441019,0.852967159622082,1,0.808543475104478,0.73721717808966,0.689436763469761,0.648774123993186,0.711068447234713,0.684879036282723,0.655834011455821,0.745565604054945,0.707745509366661,0.773972100002853,0.657582149711914,0.679354350431171,0.709471456408484,0.651839884743929,0.696886823176838,0.718198028031942,0.693221460215265,0.618239033745882,0.63016038036777,0.628904966715903,0.642303450141346,0.620429342851806,0.637246571835199,0.618004871318328,0.642861051351442,0.647357691131217,0.622407310340025,0.634135851579503,0.626640860285573,0.664188936014503,0.633675097341085,0.66118719043583,0.650100558909923,0.569770894284857,0.617660069670505,0.613826716916326,0.604020998404784,0.602553658390283,0.63461722952591,0.650812305680475,0.631961124158949,0.629001604219434,0.635756367896487,0.642059482555601,0.63852270823826,0.670946961211939,0.641537340452881,0.652562028287521,0.648177643731889,0.642243793177761,0.67029946681518,0.671556253460555,0.666782137443614,0.652230372078778,0.65247149252099,0.680018705418595,0.602352910399008,0.638463682333589,0.379944424276125,0.377839986218962,0.678506153343396,0.356371038454624,0.384537043965263,0.657145625660179,0.385439015339028,0.352080327451809,0.615572039401614,0.377885246440326,0.347176955398901,0.413715644224581,0.413556194115505,0.657469158492415,0.517053943922492,0.419159091670055,0.64876231637603,0.442498230590815,0.606889376331289,0.651643584198194,0.66052114848888,0.682966166898956,0.660295396174816,0.646992593697375,0.640202807184034,0.65145073275613,0.587301119734452,0.613830744087173,0.589071365756955,0.616141816162141,0.661308759390319,0.6540149275921,0.648784405663774,0.647670742544212,0.656448237065105,0.633769802274197,0.681022577676807,0.643798344409761,0.588227685122924,0.628480101058313,0.633165271943193,0.649058490619342,0.632648704087639,0.651048698012522,0.659702517318033,0.645934604370793,0.658195223374106,0.64112804069584,0.638133181835432,0.662343164574986,0.616034555199108,0.652643892698853,0.628073844776107,0.638787580847584,0.636576431774,0.604251206331767,0.657896635164251,0.625275525534902,0.64991261509748,0.630389623499428
"5",0.709103027598125,0.747493696499989,0.801834811601531,0.808543475104478,1,0.814602669895673,0.737797880142404,0.690935432587528,0.697830908809333,0.703966842923013,0.63626349052409,0.678671633165225,0.75960081984994,0.76638680061289,0.66279948985298,0.674098130668418,0.775586339350198,0.680168478092786,0.716440061541221,0.684059394039324,0.682027250553001,0.636620677404186,0.664385820863833,0.668189998840701,0.6874811885834,0.703291517994582,0.657439427463542,0.663457284224171,0.697049845717962,0.668721250711299,0.73740435497755,0.671597146197336,0.607908141041974,0.703471931294512,0.642666317023078,0.705750961484116,0.676255134838874,0.592269935653422,0.64635739070369,0.671082051903889,0.608887615575719,0.622301171513514,0.668940187573537,0.648591414212501,0.637532733570261,0.677948933454649,0.679981597792833,0.691730523058259,0.662206732476046,0.673785639096856,0.658261473279347,0.664228796494965,0.635217046973469,0.608600550011701,0.659953613399062,0.647774252294066,0.643825693163728,0.660701912199591,0.663520885112812,0.645881204445805,0.645248802111097,0.667718196846594,0.334508610756511,0.362786384424055,0.662948910331747,0.327651361218878,0.389904870712532,0.642045829864267,0.412281227774723,0.360372602484892,0.680753731649527,0.394990180748042,0.375428485531651,0.467515793005862,0.390809608917845,0.684147655152495,0.546318643649096,0.400492794305327,0.670159541256043,0.4347767851963,0.650173597060419,0.598001584145133,0.625648498307573,0.629927120697057,0.664190148909864,0.680964632445574,0.6608070977908,0.632880286466521,0.686825453079905,0.634205047252766,0.650801951322437,0.638732153814784,0.654212500086346,0.622602966802368,0.678636746939521,0.631345228674477,0.639632033101419,0.678754351502066,0.698472267580223,0.614316831443655,0.70396844799269,0.667646969333219,0.650624918855566,0.675756822932305,0.667002853790113,0.724526670687041,0.65888551599625,0.67389524547382,0.639902040284934,0.579189443082909,0.649777796602668,0.663553651227515,0.620398350110087,0.678903899426099,0.664980355537245,0.675916581221854,0.636839208505459,0.617266094678853,0.623375458174903,0.677156852758964,0.683023688971015,0.627893100221199
"6",0.673478965168529,0.682538965601149,0.673732042892915,0.73721717808966,0.814602669895673,1,0.746057837361844,0.652451788266664,0.709599316886908,0.665616124776857,0.626518760125471,0.644452094130608,0.690048340324407,0.773292539322896,0.644066205535424,0.677683257227767,0.734585548280881,0.639688145401145,0.658856067049305,0.696357980575067,0.642743803584703,0.661278965433638,0.602676298097068,0.668345802774797,0.637767554898007,0.624090087359492,0.660922001085706,0.625924478002804,0.653066862113271,0.651803481066533,0.65498287895832,0.626684234359622,0.674290917223863,0.681062039908141,0.67587898069775,0.682186360101484,0.618840121488181,0.601811529824816,0.619536823030354,0.654036617544667,0.608017146722916,0.672497032283894,0.661186589915798,0.676399184899629,0.648675912544615,0.606578595758964,0.684764219944983,0.661809840814458,0.641042934345732,0.664754457097421,0.634861237462,0.643214062893068,0.685512224663845,0.635513090753479,0.643506321026053,0.685579161854219,0.645911109243205,0.669313375850354,0.650834240538527,0.619505081384341,0.600054697023585,0.647867605168444,0.361910734013374,0.388377434961331,0.641406900283067,0.383763594433215,0.410936275286507,0.653605335684722,0.414790668652184,0.454810929296721,0.634291560426866,0.428333738808786,0.383371034150683,0.435473441954306,0.424872076511587,0.648071723832034,0.558111509048516,0.435633363927892,0.64315293572524,0.443717161337561,0.657689226877869,0.612933767097336,0.651572886111903,0.679818149180187,0.656709270895277,0.644566460598888,0.672885888109855,0.667008425413408,0.60973679190283,0.606264681235144,0.641682889245406,0.653763615944384,0.64573806283264,0.639935077482081,0.635436337708999,0.584870632662486,0.664296210312867,0.645031523441581,0.662627042185869,0.616982208573011,0.527058844398931,0.633765276786767,0.613687009984266,0.673240934157336,0.652557188618706,0.666731356201957,0.648613675393883,0.670175111283284,0.650533771079012,0.646308383229656,0.629057964554662,0.617056532760207,0.650512908735058,0.640826707033149,0.654115537172126,0.689647772874512,0.643320005232068,0.624144926383809,0.66458667808006,0.623102058572901,0.656275921606545,0.661919083640523
"7",0.722684609672067,0.722482022219903,0.682608486526821,0.689436763469761,0.737797880142404,0.746057837361844,1,0.863346925978312,0.749360487254165,0.707991914279638,0.698297428602152,0.701106318985782,0.704088790666941,0.771618737827678,0.685742421198968,0.743524343535415,0.731671926283215,0.732851392894589,0.720126391819548,0.696989473847005,0.697646932822979,0.678640163556564,0.693500151845382,0.661438782699129,0.721537284269809,0.745038558157271,0.72558416587902,0.66012315342719,0.723797318259631,0.730503460492136,0.71864790583165,0.670028731725198,0.717739422974137,0.716364427464335,0.687851649763768,0.73254128631559,0.681374821991745,0.594895243569186,0.667028872864106,0.675638136179868,0.687850293752938,0.679541950626368,0.677550755595406,0.662052875848407,0.641243636998218,0.65952249602663,0.717308084789454,0.73223669242343,0.679465145557704,0.704112486366869,0.685689155826981,0.685273782991759,0.721249904867485,0.674666440781991,0.698646561777902,0.72031625925275,0.694762639162884,0.67403464404562,0.704269271172435,0.680422199685267,0.648773933192754,0.69027683398973,0.359935211050454,0.401309092678134,0.680397677642257,0.382084396956685,0.440097829399014,0.693348992300577,0.455088076036311,0.483999952372683,0.672279908801065,0.421633139152061,0.393095272444686,0.432197529460849,0.475404769664861,0.662049872115296,0.555334911944669,0.462229132043682,0.700080957550154,0.516438774595808,0.666934856630656,0.696462720445671,0.688958957458345,0.729092589039661,0.654309272404892,0.691486025428401,0.682172679512264,0.628929706212195,0.706586754602329,0.679066415296587,0.69727072068,0.715037235812145,0.679363439168348,0.695847174291098,0.68365034558457,0.699761216022796,0.677685148840433,0.696563324764501,0.703863030395242,0.648930733348581,0.672359107701407,0.699919976082531,0.703721858018945,0.696419920579204,0.698658426740049,0.697318697514907,0.700460851208631,0.73085853094557,0.635285348717451,0.72502318325253,0.70884121125477,0.727368216287171,0.668029240479661,0.699269914193195,0.75293553181213,0.640687587520755,0.646575737194238,0.680517466023661,0.678122325728756,0.682213217296426,0.662421125554537,0.718590515151287
"8",0.647789209669239,0.687564088950183,0.689318635484362,0.648774123993186,0.690935432587528,0.652451788266664,0.863346925978312,1,0.809604035158029,0.680380462049536,0.668984848663965,0.653525760015113,0.693228305085906,0.767106425557209,0.686874852833418,0.720501347185427,0.740576141229764,0.654644622752135,0.703876284031769,0.636730507030734,0.664689768021667,0.634561346944311,0.646224072030513,0.625331952024073,0.662588211398184,0.640523115753302,0.670632222610864,0.619115167899933,0.674881344411247,0.67611012782762,0.699862873921704,0.641883133703191,0.657448004429612,0.669729993146402,0.620109576223221,0.679245576069778,0.621835148826646,0.556910477186928,0.627599773337388,0.663107133891194,0.626988401651083,0.672526210377042,0.614755675548227,0.619966011964723,0.625103108138477,0.601614918205992,0.664448248805067,0.699264251868981,0.61022018038148,0.667447552740981,0.616808964128242,0.650062284617685,0.664703511923273,0.584119341933447,0.613978208223063,0.702979628172242,0.655249987564365,0.680923089433065,0.665899686595724,0.640592071111108,0.64245171926067,0.619017293486985,0.30206654919602,0.364373987774337,0.640409296280483,0.426557086209073,0.43323173878953,0.662979710104592,0.407727210697383,0.414148619209464,0.656237156160085,0.362944720171927,0.403709911695189,0.374589421940355,0.441870196379717,0.653810250921603,0.531983350335153,0.410906156291013,0.649411206864181,0.474738828685235,0.651794912196697,0.636361137237786,0.58150472196408,0.699000206531091,0.624413394022794,0.639359864696472,0.6827094637603,0.611033542206437,0.688719923577608,0.632357039449464,0.629336173443048,0.656065937578192,0.682034422307705,0.640388982916447,0.676828620363397,0.646658896574062,0.656295985232841,0.67733709456432,0.705802201175318,0.633286080122687,0.70136550511106,0.663622976330253,0.668083656059786,0.693440038283604,0.677300768033805,0.696490743703192,0.666257886388807,0.62939577451559,0.63566350401461,0.711703735517453,0.657383229962143,0.68687484742923,0.582383099784233,0.671978910913502,0.634725369429515,0.598999039194483,0.626038144332059,0.63770297444268,0.650376375404376,0.642640293726543,0.698135174262374,0.666147513600178
"9",0.692734567698058,0.653161175144475,0.730220029461583,0.711068447234713,0.697830908809333,0.709599316886908,0.749360487254165,0.809604035158029,1,0.716156329376189,0.809327416505405,0.69247516247918,0.721463249908708,0.741504963846244,0.6866936945205,0.703187985053642,0.710806098150986,0.716560920637182,0.692788197781858,0.667485913129038,0.661054751646562,0.639960936451151,0.666983751373345,0.683341224397826,0.654574599964437,0.647423052850187,0.729181706921876,0.663486080577264,0.722910916356052,0.620148059129986,0.663445115665465,0.668502495429022,0.674673185096925,0.710137267222833,0.664695162965697,0.659892048568618,0.693936394861252,0.575761034030515,0.681363560910845,0.624096644657076,0.593497623754533,0.719421977973118,0.643045801762121,0.665680678861357,0.644148498201336,0.627870162384936,0.692914943771404,0.714058443955984,0.627681554054293,0.686853628360521,0.705695652437439,0.669818319057647,0.722700644436899,0.642976747642866,0.637381924815657,0.652889384365336,0.681378996481084,0.689179047910985,0.666902405943761,0.68026049767391,0.630055651023775,0.668537326361218,0.361200020152082,0.355862029984164,0.66080951074185,0.473158119918091,0.415900749314203,0.670390721482723,0.446309465584799,0.380312870105848,0.676201208589248,0.394396436354392,0.407724615160979,0.43939280381097,0.454706912089398,0.645070024306466,0.514665517392978,0.408140726557676,0.683164666251138,0.439446330552685,0.656885487393962,0.667034341495258,0.687547061603458,0.630648495788115,0.652018820267353,0.63585963617108,0.681260032197175,0.639347574754689,0.669402585703761,0.655027820505505,0.670011585706472,0.617715235128423,0.658804263823736,0.62173043530342,0.660561197070678,0.624577519621227,0.671427194419083,0.640423468480641,0.736699978304558,0.653681230124754,0.693531560208295,0.616232500569063,0.657098830503103,0.668527565042522,0.677558489085221,0.682951554360073,0.669585629942496,0.720113119023008,0.619351412026226,0.703361316475099,0.628063170330049,0.605005589935622,0.673541242580274,0.690040492815267,0.630217922954223,0.645709239351442,0.68502501399682,0.603143736842158,0.701449755736943,0.644069905915731,0.675311677379775,0.642836604234764
"10",0.685690323294904,0.734678055487118,0.693619834808784,0.684879036282723,0.703966842923013,0.665616124776857,0.707991914279638,0.680380462049536,0.716156329376189,1,0.636725095231909,0.650761821144121,0.659265148756072,0.66561041531186,0.655931662217697,0.670434347072753,0.752648201002786,0.709268955683039,0.673579090612619,0.696476504606229,0.663213538773421,0.665232117036719,0.651440853136712,0.623283469975887,0.695040573246421,0.689654088623838,0.651359196182103,0.679833450138839,0.691011336303113,0.631390943346521,0.718164013485928,0.665688561378151,0.662445049081231,0.72462788629981,0.653371647139697,0.678749509589607,0.639959305815703,0.588932366764628,0.613570233243129,0.661493662459638,0.639487586512996,0.665877576547255,0.648125287955616,0.660454441879144,0.632848857262356,0.631160866260275,0.663802919847101,0.652703188608606,0.646164771069168,0.682074488341775,0.685915341080823,0.653226769189144,0.661671767118628,0.64393579177738,0.631302255479556,0.659458400703095,0.66464334206124,0.683485384991651,0.677569904712462,0.690252888719282,0.623611473549053,0.659951935742144,0.397394757601601,0.389054511406652,0.6712267930777,0.444985858769348,0.42744981982341,0.650087520753975,0.434221932859413,0.422250353161404,0.648106073405386,0.412370739000013,0.328518352503106,0.406889436495049,0.433805319677002,0.645411440966956,0.522463998617779,0.419636027780157,0.670448162604903,0.490019280191616,0.663147823660815,0.65820984105451,0.643904502476763,0.674921495043722,0.624162860598181,0.643428387367947,0.658145112305141,0.633675146031313,0.671558212780043,0.655509784540112,0.663965935993987,0.663413175722747,0.665179790747915,0.684066265006909,0.658908752808312,0.680060619564805,0.672051047820767,0.669672481644764,0.672842314556701,0.6405265877879,0.613217155839374,0.646781318309047,0.67489965814452,0.661831131497504,0.652864048206247,0.721614853319412,0.679840562812396,0.673052798581245,0.673107200128925,0.626605294013846,0.673623502995913,0.6442511666694,0.688975600033895,0.728845275035484,0.648875577959431,0.665312792331706,0.680501042607635,0.607696907244584,0.667160271490989,0.65587417883295,0.673721095359295,0.602676377177392
